!!ObjTables objTablesVersion='0.0.8' schema='SBtab' document='MODEL1507180055' type='Data' class='Compartment',,,,,,,,,,
!ID,!Name,!Size,!Unit,!SBOTerm,,,,,,
c,cytosol,nan,,,,,,,,
e,extracellular,nan,,,,,,,,
g,Golgi,nan,,,,,,,,
m,Mitochondria,nan,,,,,,,,
l,l,nan,,,,,,,,
n,Nucleus,nan,,,,,,,,
p,periplasm,nan,,,,,,,,
r,Endoplasmic reticulum,nan,,,,,,,,
x,Glyoxysome,nan,,,,,,,,
,,,,,,,,,,
!!ObjTables objTablesVersion='0.0.8' schema='SBtab' document='MODEL1507180055' type='Data' class='Compound',,,,,,,,,,
!ID,!Name,!Location,!Charge,!IsConstant,!SBOTerm,!InitialConcentration,!hasOnlySubstanceUnits,!SBML:fbc:chemicalFormula,!SBML:fbc:charge,
M_23dpg_c,23dpg_c,c,0,FALSE,,nan,FALSE,,0,
M_2425dhvitd2_c,2425dhvitd2_c,c,0,FALSE,,nan,FALSE,,0,
M_2425dhvitd3_c,2425dhvitd3_c,c,0,FALSE,,nan,FALSE,,0,
M_24nph_c,24nph_c,c,0,FALSE,,nan,FALSE,,0,
M_25aics_c,25aics_c,c,0,FALSE,,nan,FALSE,,0,
M_25hvitd2_c,25hvitd2_c,c,0,FALSE,,nan,FALSE,,0,
M_25hvitd3_c,25hvitd3_c,c,0,FALSE,,nan,FALSE,,0,
M_2amac_c,2amac_c,c,0,FALSE,,nan,FALSE,,0,
M_2ameph_c,2ameph_c,c,0,FALSE,,nan,FALSE,,0,
M_2c23dh56dhoxin_c,2c23dh56dhoxin_c,c,0,FALSE,,nan,FALSE,,0,
M_2dr1p_c,2dr1p_c,c,0,FALSE,,nan,FALSE,,0,
M_2dr5p_c,2dr5p_c,c,0,FALSE,,nan,FALSE,,0,
M_2hb_c,2hb_c,c,0,FALSE,,nan,FALSE,,0,
M_2hyoxplac_c,2hyoxplac_c,c,0,FALSE,,nan,FALSE,,0,
M_2kmb_c,2kmb_c,c,0,FALSE,,nan,FALSE,,0,
M_2mcacn_c,2mcacn_c,c,0,FALSE,,nan,FALSE,,0,
M_2mcit_c,2mcit_c,c,0,FALSE,,nan,FALSE,,0,
M_2obut_c,2obut_c,c,0,FALSE,,nan,FALSE,,0,
M_2oxoadp_c,2oxoadp_c,c,0,FALSE,,nan,FALSE,,0,
M_2pg_c,2pg_c,c,0,FALSE,,nan,FALSE,,0,
M_2pglyc_c,2pglyc_c,c,0,FALSE,,nan,FALSE,,0,
M_34dhcinm_c,34dhcinm_c,c,0,FALSE,,nan,FALSE,,0,
M_34dhmald_c,34dhmald_c,c,0,FALSE,,nan,FALSE,,0,
M_34dhoxmand_c,34dhoxmand_c,c,0,FALSE,,nan,FALSE,,0,
M_34dhoxpeg_c,34dhoxpeg_c,c,0,FALSE,,nan,FALSE,,0,
M_34dhpac_c,34dhpac_c,c,0,FALSE,,nan,FALSE,,0,
M_34dhpha_c,34dhpha_c,c,0,FALSE,,nan,FALSE,,0,
M_34dhphe_c,34dhphe_c,c,0,FALSE,,nan,FALSE,,0,
M_34hpp_c,34hpp_c,c,0,FALSE,,nan,FALSE,,0,
M_35cgmp_c,35cgmp_c,c,0,FALSE,,nan,FALSE,,0,
M_35diotyr_c,35diotyr_c,c,0,FALSE,,nan,FALSE,,0,
M_3aib_c,3aib_c,c,0,FALSE,,nan,FALSE,,0,
M_3aib__D_c,3aib__D_c,c,0,FALSE,,nan,FALSE,,0,
M_3dhguln_c,3dhguln_c,c,0,FALSE,,nan,FALSE,,0,
M_3dsphgn_c,3dsphgn_c,c,0,FALSE,,nan,FALSE,,0,
M_3hanthrn_c,3hanthrn_c,c,0,FALSE,,nan,FALSE,,0,
M_3hpcoa_c,3hpcoa_c,c,0,FALSE,,nan,FALSE,,0,
M_3hpp_c,3hpp_c,c,0,FALSE,,nan,FALSE,,0,
M_3htmelys_c,3htmelys_c,c,0,FALSE,,nan,FALSE,,0,
M_3hxkynam_c,3hxkynam_c,c,0,FALSE,,nan,FALSE,,0,
M_3ityr__L_c,3ityr__L_c,c,0,FALSE,,nan,FALSE,,0,
M_3m4hpga_c,3m4hpga_c,c,0,FALSE,,nan,FALSE,,0,
M_3mlda_c,3mlda_c,c,0,FALSE,,nan,FALSE,,0,
M_3mldz_c,3mldz_c,c,0,FALSE,,nan,FALSE,,0,
M_3mob_c,3mob_c,c,0,FALSE,,nan,FALSE,,0,
M_3mop_c,3mop_c,c,0,FALSE,,nan,FALSE,,0,
M_3mox4hoxm_c,3mox4hoxm_c,c,0,FALSE,,nan,FALSE,,0,
M_3mox4hpac_c,3mox4hpac_c,c,0,FALSE,,nan,FALSE,,0,
M_3moxtyr_c,3moxtyr_c,c,0,FALSE,,nan,FALSE,,0,
M_3padsel_c,3padsel_c,c,0,FALSE,,nan,FALSE,,0,
M_3pg_c,3pg_c,c,0,FALSE,,nan,FALSE,,0,
M_3php_c,3php_c,c,0,FALSE,,nan,FALSE,,0,
M_3sala_c,3sala_c,c,0,FALSE,,nan,FALSE,,0,
M_3snpyr_c,3snpyr_c,c,0,FALSE,,nan,FALSE,,0,
M_3spyr_c,3spyr_c,c,0,FALSE,,nan,FALSE,,0,
M_3uib_c,3uib_c,c,0,FALSE,,nan,FALSE,,0,
M_42A3HP24DB_c,42A3HP24DB_c,c,0,FALSE,,nan,FALSE,,0,
M_44mctr_c,44mctr_c,c,0,FALSE,,nan,FALSE,,0,
M_46dhoxquin_c,46dhoxquin_c,c,0,FALSE,,nan,FALSE,,0,
M_48dhoxquin_c,48dhoxquin_c,c,0,FALSE,,nan,FALSE,,0,
M_4aabutn_c,4aabutn_c,c,0,FALSE,,nan,FALSE,,0,
M_4abut_c,4abut_c,c,0,FALSE,,nan,FALSE,,0,
M_4abutn_c,4abutn_c,c,0,FALSE,,nan,FALSE,,0,
M_4aphdob_c,4aphdob_c,c,0,FALSE,,nan,FALSE,,0,
M_4fumacac_c,4fumacac_c,c,0,FALSE,,nan,FALSE,,0,
M_4h2oglt_c,4h2oglt_c,c,0,FALSE,,nan,FALSE,,0,
M_4hdebrisoquine_c,4hdebrisoquine_c,c,0,FALSE,,nan,FALSE,,0,
M_4hoxpacd_c,4hoxpacd_c,c,0,FALSE,,nan,FALSE,,0,
M_4hphac_c,4hphac_c,c,0,FALSE,,nan,FALSE,,0,
M_4izp_c,4izp_c,c,0,FALSE,,nan,FALSE,,0,
M_4mlacac_c,4mlacac_c,c,0,FALSE,,nan,FALSE,,0,
M_4mop_c,4mop_c,c,0,FALSE,,nan,FALSE,,0,
M_4mptnl_c,4mptnl_c,c,0,FALSE,,nan,FALSE,,0,
M_4mtolbutamide_c,4mtolbutamide_c,c,0,FALSE,,nan,FALSE,,0,
M_4nph_c,4nph_c,c,0,FALSE,,nan,FALSE,,0,
M_4nphsf_c,4nphsf_c,c,0,FALSE,,nan,FALSE,,0,
M_4ppan_c,4ppan_c,c,0,FALSE,,nan,FALSE,,0,
M_4ppcys_c,4ppcys_c,c,0,FALSE,,nan,FALSE,,0,
M_4pyrdx_c,4pyrdx_c,c,0,FALSE,,nan,FALSE,,0,
M_4tmeabut_c,4tmeabut_c,c,0,FALSE,,nan,FALSE,,0,
M_4tmeabutn_c,4tmeabutn_c,c,0,FALSE,,nan,FALSE,,0,
M_56dihindlcrbxlt_c,56dihindlcrbxlt_c,c,0,FALSE,,nan,FALSE,,0,
M_56dthm_c,56dthm_c,c,0,FALSE,,nan,FALSE,,0,
M_56dura_c,56dura_c,c,0,FALSE,,nan,FALSE,,0,
M_5HPET_c,5HPET_c,c,0,FALSE,,nan,FALSE,,0,
M_5adtststerone_c,5adtststerone_c,c,0,FALSE,,nan,FALSE,,0,
M_5adtststeroneglc_c,5adtststeroneglc_c,c,0,FALSE,,nan,FALSE,,0,
M_5adtststerones_c,5adtststerones_c,c,0,FALSE,,nan,FALSE,,0,
M_5aizc_c,5aizc_c,c,0,FALSE,,nan,FALSE,,0,
M_5aop_c,5aop_c,c,0,FALSE,,nan,FALSE,,0,
M_5dhf_c,5dhf_c,c,0,FALSE,,nan,FALSE,,0,
M_5forthf_c,5forthf_c,c,0,FALSE,,nan,FALSE,,0,
M_5fthf_c,5fthf_c,c,0,FALSE,,nan,FALSE,,0,
M_5homeprazole_c,5homeprazole_c,c,0,FALSE,,nan,FALSE,,0,
M_5hoxindact_c,5hoxindact_c,c,0,FALSE,,nan,FALSE,,0,
M_5hoxindoa_c,5hoxindoa_c,c,0,FALSE,,nan,FALSE,,0,
M_5hoxnfkyn_c,5hoxnfkyn_c,c,0,FALSE,,nan,FALSE,,0,
M_5htrp_c,5htrp_c,c,0,FALSE,,nan,FALSE,,0,
M_5hxkyn_c,5hxkyn_c,c,0,FALSE,,nan,FALSE,,0,
M_5hxkynam_c,5hxkynam_c,c,0,FALSE,,nan,FALSE,,0,
M_5mdr1p_c,5mdr1p_c,c,0,FALSE,,nan,FALSE,,0,
M_5mdru1p_c,5mdru1p_c,c,0,FALSE,,nan,FALSE,,0,
M_5mta_c,5mta_c,c,0,FALSE,,nan,FALSE,,0,
M_5mthf_c,5mthf_c,c,0,FALSE,,nan,FALSE,,0,
M_5oxpro_c,5oxpro_c,c,0,FALSE,,nan,FALSE,,0,
M_5thf_c,5thf_c,c,0,FALSE,,nan,FALSE,,0,
M_6dhf_c,6dhf_c,c,0,FALSE,,nan,FALSE,,0,
M_6hoxmelatn_c,6hoxmelatn_c,c,0,FALSE,,nan,FALSE,,0,
M_6htststerone_c,6htststerone_c,c,0,FALSE,,nan,FALSE,,0,
M_6pgc_c,6pgc_c,c,0,FALSE,,nan,FALSE,,0,
M_6pgl_c,6pgl_c,c,0,FALSE,,nan,FALSE,,0,
M_6pthp_c,6pthp_c,c,0,FALSE,,nan,FALSE,,0,
M_6thf_c,6thf_c,c,0,FALSE,,nan,FALSE,,0,
M_7dhchsterol_c,7dhchsterol_c,c,0,FALSE,,nan,FALSE,,0,
M_7dhf_c,7dhf_c,c,0,FALSE,,nan,FALSE,,0,
M_7thf_c,7thf_c,c,0,FALSE,,nan,FALSE,,0,
M_9__cis__retfa_c,9__cis__retfa_c,c,0,FALSE,,nan,FALSE,,0,
M_ACP_c,ACP_c,c,0,FALSE,,nan,FALSE,,0,
M_L__dpchrm_c,L__dpchrm_c,c,0,FALSE,,nan,FALSE,,0,
M_L2aadp_c,L2aadp_c,c,0,FALSE,,nan,FALSE,,0,
M_L2aadp6sa_c,L2aadp6sa_c,c,0,FALSE,,nan,FALSE,,0,
M_Lcyst_c,Lcyst_c,c,0,FALSE,,nan,FALSE,,0,
M_Lcystin_c,Lcystin_c,c,0,FALSE,,nan,FALSE,,0,
M_Lfmkynr_c,Lfmkynr_c,c,0,FALSE,,nan,FALSE,,0,
M_Lkynr_c,Lkynr_c,c,0,FALSE,,nan,FALSE,,0,
M_Nacasp_c,Nacasp_c,c,0,FALSE,,nan,FALSE,,0,
M_Nacsertn_c,Nacsertn_c,c,0,FALSE,,nan,FALSE,,0,
M_R1coa_hs_c,R1coa_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_R2coa_hs_c,R2coa_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_R3coa_hs_c,R3coa_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_R4coa_hs_c,R4coa_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_R5coa_hs_c,R5coa_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_R6coa_hs_c,R6coa_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotal_c,Rtotal_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotal2_c,Rtotal2_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotal2coa_c,Rtotal2coa_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotal2crn_c,Rtotal2crn_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotal3_c,Rtotal3_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotal3coa_c,Rtotal3coa_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotal3crn_c,Rtotal3crn_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotalcoa_c,Rtotalcoa_c,c,0,FALSE,,nan,FALSE,,0,
M_Rtotalcrn_c,Rtotalcrn_c,c,0,FALSE,,nan,FALSE,,0,
M_Sfglutth_c,Sfglutth_c,c,0,FALSE,,nan,FALSE,,0,
M_T4hcinnm_c,T4hcinnm_c,c,0,FALSE,,nan,FALSE,,0,
M_Tyr__ggn_c,Tyr__ggn_c,c,0,FALSE,,nan,FALSE,,0,
M_aacoa_c,aacoa_c,c,0,FALSE,,nan,FALSE,,0,
M_aact_c,aact_c,c,0,FALSE,,nan,FALSE,,0,
M_abt_c,abt_c,c,0,FALSE,,nan,FALSE,,0,
M_ac_c,ac_c,c,0,FALSE,,nan,FALSE,,0,
M_acACP_c,acACP_c,c,0,FALSE,,nan,FALSE,,0,
M_acac_c,acac_c,c,0,FALSE,,nan,FALSE,,0,
M_acald_c,acald_c,c,0,FALSE,,nan,FALSE,,0,
M_accoa_c,accoa_c,c,0,FALSE,,nan,FALSE,,0,
M_acetol_c,acetol_c,c,0,FALSE,,nan,FALSE,,0,
M_acetone_c,acetone_c,c,0,FALSE,,nan,FALSE,,0,
M_acgagbside_hs_c,acgagbside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acgal_c,acgal_c,c,0,FALSE,,nan,FALSE,,0,
M_acgal1p_c,acgal1p_c,c,0,FALSE,,nan,FALSE,,0,
M_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acgam_c,acgam_c,c,0,FALSE,,nan,FALSE,,0,
M_acgam1p_c,acgam1p_c,c,0,FALSE,,nan,FALSE,,0,
M_acgam6p_c,acgam6p_c,c,0,FALSE,,nan,FALSE,,0,
M_acgbgbside_hs_c,acgbgbside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acgpail_hs_c,acgpail_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_ach_c,ach_c,c,0,FALSE,,nan,FALSE,,0,
M_acmana_c,acmana_c,c,0,FALSE,,nan,FALSE,,0,
M_acmanap_c,acmanap_c,c,0,FALSE,,nan,FALSE,,0,
M_acn13acngalgbside_hs_c,acn13acngalgbside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acn23acngalgbside_hs_c,acn23acngalgbside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acnacngal14acglcgalgluside_hs_c,acnacngal14acglcgalgluside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acnacngalgbside_hs_c,acnacngalgbside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acnam_c,acnam_c,c,0,FALSE,,nan,FALSE,,0,
M_acnamp_c,acnamp_c,c,0,FALSE,,nan,FALSE,,0,
M_acngalacglcgal14acglcgalgluside_hs_c,acngalacglcgal14acglcgalgluside_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_acorn_c,acorn_c,c,0,FALSE,,nan,FALSE,,0,
M_acrn_c,acrn_c,c,0,FALSE,,nan,FALSE,,0,
M_ade_c,ade_c,c,0,FALSE,,nan,FALSE,,0,
M_adhap_hs_c,adhap_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_adn_c,adn_c,c,0,FALSE,,nan,FALSE,,0,
M_adp_c,adp_c,c,0,FALSE,,nan,FALSE,,0,
M_adpglc_c,adpglc_c,c,0,FALSE,,nan,FALSE,,0,
M_adpman_c,adpman_c,c,0,FALSE,,nan,FALSE,,0,
M_adprbp_c,adprbp_c,c,0,FALSE,,nan,FALSE,,0,
M_adprib_c,adprib_c,c,0,FALSE,,nan,FALSE,,0,
M_adrn_c,adrn_c,c,0,FALSE,,nan,FALSE,,0,
M_adrncoa_c,adrncoa_c,c,0,FALSE,,nan,FALSE,,0,
M_adrncrn_c,adrncrn_c,c,0,FALSE,,nan,FALSE,,0,
M_adrnl_c,adrnl_c,c,0,FALSE,,nan,FALSE,,0,
M_adsel_c,adsel_c,c,0,FALSE,,nan,FALSE,,0,
M_aflatoxin_c,aflatoxin_c,c,0,FALSE,,nan,FALSE,,0,
M_ahandrostanglc_c,ahandrostanglc_c,c,0,FALSE,,nan,FALSE,,0,
M_ahcys_c,ahcys_c,c,0,FALSE,,nan,FALSE,,0,
M_ahdt_c,ahdt_c,c,0,FALSE,,nan,FALSE,,0,
M_aicar_c,aicar_c,c,0,FALSE,,nan,FALSE,,0,
M_air_c,air_c,c,0,FALSE,,nan,FALSE,,0,
M_ak2g_hs_c,ak2g_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_ak2gchol_hs_c,ak2gchol_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_ak2gp_hs_c,ak2gp_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_ak2gpe_hs_c,ak2gpe_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_ak2lgchol_hs_c,ak2lgchol_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_akdhap_hs_c,akdhap_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_akg_c,akg_c,c,0,FALSE,,nan,FALSE,,0,
M_akgp_hs_c,akgp_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_ala__B_c,ala__B_c,c,0,FALSE,,nan,FALSE,,0,
M_ala__D_c,ala__D_c,c,0,FALSE,,nan,FALSE,,0,
M_ala__L_c,ala__L_c,c,0,FALSE,,nan,FALSE,,0,
M_aldstrn_c,aldstrn_c,c,0,FALSE,,nan,FALSE,,0,
M_alpa_hs_c,alpa_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_am6sa_c,am6sa_c,c,0,FALSE,,nan,FALSE,,0,
M_amet_c,amet_c,c,0,FALSE,,nan,FALSE,,0,
M_ametam_c,ametam_c,c,0,FALSE,,nan,FALSE,,0,
M_amp_c,amp_c,c,0,FALSE,,nan,FALSE,,0,
M_amuco_c,amuco_c,c,0,FALSE,,nan,FALSE,,0,
M_andrstrn_c,andrstrn_c,c,0,FALSE,,nan,FALSE,,0,
M_andrstrnglc_c,andrstrnglc_c,c,0,FALSE,,nan,FALSE,,0,
M_anth_c,anth_c,c,0,FALSE,,nan,FALSE,,0,
M_antipyrene_c,antipyrene_c,c,0,FALSE,,nan,FALSE,,0,
M_ap4a_c,ap4a_c,c,0,FALSE,,nan,FALSE,,0,
M_apnnox_c,apnnox_c,c,0,FALSE,,nan,FALSE,,0,
M_apoC_c,apoC_c,c,0,FALSE,,nan,FALSE,,0,
M_apoC__Lys_c,apoC__Lys_c,c,0,FALSE,,nan,FALSE,,0,
M_apoC__Lys_btn_c,apoC__Lys_btn_c,c,0,FALSE,,nan,FALSE,,0,
M_appnn_c,appnn_c,c,0,FALSE,,nan,FALSE,,0,
M_aprgstrn_c,aprgstrn_c,c,0,FALSE,,nan,FALSE,,0,
M_aprut_c,aprut_c,c,0,FALSE,,nan,FALSE,,0,
M_aps_c,aps_c,c,0,FALSE,,nan,FALSE,,0,
M_aqcobal_c,aqcobal_c,c,0,FALSE,,nan,FALSE,,0,
M_arab__L_c,arab__L_c,c,0,FALSE,,nan,FALSE,,0,
M_arach_c,arach_c,c,0,FALSE,,nan,FALSE,,0,
M_arachcoa_c,arachcoa_c,c,0,FALSE,,nan,FALSE,,0,
M_arachcrn_c,arachcrn_c,c,0,FALSE,,nan,FALSE,,0,
M_arachd_c,arachd_c,c,0,FALSE,,nan,FALSE,,0,
M_arachdcoa_c,arachdcoa_c,c,0,FALSE,,nan,FALSE,,0,
M_arachdcrn_c,arachdcrn_c,c,0,FALSE,,nan,FALSE,,0,
M_arg__L_c,arg__L_c,c,0,FALSE,,nan,FALSE,,0,
M_argsuc_c,argsuc_c,c,0,FALSE,,nan,FALSE,,0,
M_ascb__L_c,ascb__L_c,c,0,FALSE,,nan,FALSE,,0,
M_asn__L_c,asn__L_c,c,0,FALSE,,nan,FALSE,,0,
M_asp__D_c,asp__D_c,c,0,FALSE,,nan,FALSE,,0,
M_asp__L_c,asp__L_c,c,0,FALSE,,nan,FALSE,,0,
M_atp_c,atp_c,c,0,FALSE,,nan,FALSE,,0,
M_avite1_c,avite1_c,c,0,FALSE,,nan,FALSE,,0,
M_avite2_c,avite2_c,c,0,FALSE,,nan,FALSE,,0,
M_bamppald_c,bamppald_c,c,0,FALSE,,nan,FALSE,,0,
M_betald_c,betald_c,c,0,FALSE,,nan,FALSE,,0,
M_bhb_c,bhb_c,c,0,FALSE,,nan,FALSE,,0,
M_bildglcur_c,bildglcur_c,c,0,FALSE,,nan,FALSE,,0,
M_bilglcur_c,bilglcur_c,c,0,FALSE,,nan,FALSE,,0,
M_bilirub_c,bilirub_c,c,0,FALSE,,nan,FALSE,,0,
M_biliverd_c,biliverd_c,c,0,FALSE,,nan,FALSE,,0,
M_biocyt_c,biocyt_c,c,0,FALSE,,nan,FALSE,,0,
M_btamp_c,btamp_c,c,0,FALSE,,nan,FALSE,,0,
M_btn_c,btn_c,c,0,FALSE,,nan,FALSE,,0,
M_but_c,but_c,c,0,FALSE,,nan,FALSE,,0,
M_bvite_c,bvite_c,c,0,FALSE,,nan,FALSE,,0,
M_bz_c,bz_c,c,0,FALSE,,nan,FALSE,,0,
M_c226coa_c,c226coa_c,c,0,FALSE,,nan,FALSE,,0,
M_c226crn_c,c226crn_c,c,0,FALSE,,nan,FALSE,,0,
M_ca2_c,ca2_c,c,0,FALSE,,nan,FALSE,,0,
M_cala_c,cala_c,c,0,FALSE,,nan,FALSE,,0,
M_camp_c,camp_c,c,0,FALSE,,nan,FALSE,,0,
M_carn_c,carn_c,c,0,FALSE,,nan,FALSE,,0,
M_caro_c,caro_c,c,0,FALSE,,nan,FALSE,,0,
M_carveol_c,carveol_c,c,0,FALSE,,nan,FALSE,,0,
M_cbasp_c,cbasp_c,c,0,FALSE,,nan,FALSE,,0,
M_cbl2_c,cbl2_c,c,0,FALSE,,nan,FALSE,,0,
M_cbp_c,cbp_c,c,0,FALSE,,nan,FALSE,,0,
M_cca_d3_c,cca_d3_c,c,0,FALSE,,nan,FALSE,,0,
M_cdp_c,cdp_c,c,0,FALSE,,nan,FALSE,,0,
M_cdpchol_c,cdpchol_c,c,0,FALSE,,nan,FALSE,,0,
M_cdpdag_hs_c,cdpdag_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_cdpea_c,cdpea_c,c,0,FALSE,,nan,FALSE,,0,
M_cgly_c,cgly_c,c,0,FALSE,,nan,FALSE,,0,
M_chito2pdol_L_c,chito2pdol_L_c,c,0,FALSE,,nan,FALSE,,0,
M_chito2pdol_U_c,chito2pdol_U_c,c,0,FALSE,,nan,FALSE,,0,
M_chol_c,chol_c,c,0,FALSE,,nan,FALSE,,0,
M_cholate_c,cholate_c,c,0,FALSE,,nan,FALSE,,0,
M_cholp_c,cholp_c,c,0,FALSE,,nan,FALSE,,0,
M_chsterol_c,chsterol_c,c,0,FALSE,,nan,FALSE,,0,
M_chsterols_c,chsterols_c,c,0,FALSE,,nan,FALSE,,0,
M_chtn_c,chtn_c,c,0,FALSE,,nan,FALSE,,0,
M_cit_c,cit_c,c,0,FALSE,,nan,FALSE,,0,
M_citr__L_c,citr__L_c,c,0,FALSE,,nan,FALSE,,0,
M_cl_c,cl_c,c,0,FALSE,,nan,FALSE,,0,
M_clpn_hs_c,clpn_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_clpnd_c,clpnd_c,c,0,FALSE,,nan,FALSE,,0,
M_clpndcoa_c,clpndcoa_c,c,0,FALSE,,nan,FALSE,,0,
M_clpndcrn_c,clpndcrn_c,c,0,FALSE,,nan,FALSE,,0,
M_cmp_c,cmp_c,c,0,FALSE,,nan,FALSE,,0,
M_cmp2amep_c,cmp2amep_c,c,0,FALSE,,nan,FALSE,,0,
M_cmpacna_c,cmpacna_c,c,0,FALSE,,nan,FALSE,,0,
M_cmpntm2amep_c,cmpntm2amep_c,c,0,FALSE,,nan,FALSE,,0,
M_cmusa_c,cmusa_c,c,0,FALSE,,nan,FALSE,,0,
M_co_c,co_c,c,0,FALSE,,nan,FALSE,,0,
M_co2_c,co2_c,c,0,FALSE,,nan,FALSE,,0,
M_coa_c,coa_c,c,0,FALSE,,nan,FALSE,,0,
M_coumarin_c,coumarin_c,c,0,FALSE,,nan,FALSE,,0,
M_cpppg3_c,cpppg3_c,c,0,FALSE,,nan,FALSE,,0,
M_creat_c,creat_c,c,0,FALSE,,nan,FALSE,,0,
M_crm_hs_c,crm_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_crmp_hs_c,crmp_hs_c,c,0,FALSE,,nan,FALSE,,0,
M_crn_c,crn_c,c,0,FALSE,,nan,FALSE,,0,
M_crtn_c,crtn_c,c,0,FALSE,,nan,FALSE,,0,
